database,version,topology,provider,zone,workload,database_actual_version,started_at,finished_at,preset,compile,smoke,full_workloads,baseline_matrix,segment_matrix,component_metrics,managed_database_metrics,database_metric_distributions,component_logs,artifacts,replication,pipeline_traces,native_tps,native_otlp_metrics,fault_campaign,cleanup,run_id,iterations,input,evidence,checked_at,note,component_log_observations,retry_attempts,local_cluster,recheck_run_id,recheck_phase,recheck_stage,recheck_verification,run_phase,run_status_checked_at,run_stage,run_stage_checked_at,infrastructure_provisioning,infrastructure_recovery,recovery_evidence
cockroach,24.3,single,yandex,ru-central1-a,tpcb/tx,v24.3.36,2026-09-15T17:53:26.217298103Z,2026-09-15T17:53:59.938856734Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,547.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,single,yandex,ru-central1-a,tpcb/procs,v24.3.36,2026-09-15T17:54:00.161466032Z,2026-09-15T17:54:34.559852002Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,520.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,single,yandex,ru-central1-a,tpcc/tx,v24.3.36,2026-09-15T17:54:34.768734968Z,2026-09-15T17:55:31.076888089Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,1096.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},1.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,single,yandex,ru-central1-a,tpcc/procs,v24.3.36,2026-09-15T17:55:31.265936534Z,2026-09-15T17:56:24.908770507Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,677.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,simple,v25.2.23,2026-09-15T18:03:26.479853403Z,2026-09-15T18:05:32.567825488Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,97590.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,tpcb/tx,v25.2.23,2026-09-15T18:05:32.77196263Z,2026-09-15T18:06:04.943389067Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,670.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,tpcb/procs,v25.2.23,2026-09-15T18:06:05.142329443Z,2026-09-15T18:06:37.007508582Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,1260.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,tpcc/tx,v25.2.23,2026-09-15T18:06:37.187413052Z,2026-09-15T18:07:29.853722136Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,1484.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},2.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,single,yandex,ru-central1-a,tpcc/procs,v25.2.23,2026-09-15T18:07:30.062071115Z,2026-09-15T18:08:17.399301676Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.2,918.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:11:04.061398+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,simple,v25.4.16,2026-09-15T18:15:29.616401403Z,2026-09-15T18:17:34.4774618Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,93987.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,tpcb/tx,v25.4.16,2026-09-15T18:17:34.704061626Z,2026-09-15T18:18:06.52857979Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,599.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,tpcb/procs,v25.4.16,2026-09-15T18:18:06.730268322Z,2026-09-15T18:18:41.184657662Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,941.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,tpcc/tx,v25.4.16,2026-09-15T18:18:41.385743391Z,2026-09-15T18:19:37.360519614Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,1459.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,single,yandex,ru-central1-a,tpcc/procs,v25.4.16,2026-09-15T18:19:37.549637295Z,2026-09-15T18:20:30.251296667Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-25.4,899.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:24:12.734170+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,simple,v26.2.6,2026-09-15T18:30:25.682768126Z,2026-09-15T18:32:33.901051596Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,112731.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,tpcb/tx,v26.2.6,2026-09-15T18:32:34.136343478Z,2026-09-15T18:33:08.802859253Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,701.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,tpcb/procs,v26.2.6,2026-09-15T18:33:08.998872937Z,2026-09-15T18:33:42.154293732Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,995.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,tpcc/tx,v26.2.6,2026-09-15T18:33:42.339458738Z,2026-09-15T18:34:42.471094408Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,1982.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},8.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,single,yandex,ru-central1-a,tpcc/procs,v26.2.6,2026-09-15T18:34:42.673414625Z,2026-09-15T18:35:35.614928585Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.2,1061.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:39:11.162423+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,single,yandex,ru-central1-a,simple,v26.3.1,2026-09-15T18:44:07.55854485Z,2026-09-15T18:46:12.010274926Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.3,97037.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:53:25.354762+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,single,yandex,ru-central1-a,tpcb/tx,v26.3.1,2026-09-15T18:46:12.198304734Z,2026-09-15T18:46:49.426289196Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-26.3,906.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T18:53:25.354762+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
